#line  trace  time  velocity  
              2240               1560               5432               4280 
              2240               1560               5711               4449 
              2240               1560               6385               4600 
              2240               1560               6979               4699 
              2240               1600                100               1604 
              2240               1600                240               1650 
              2240               1600                364               1734 
              2240               1600                540               1820 
              2240               1600                700               1900 
              2240               1600                880               1980 
              2240               1600               1057               2049 
              2240               1600               1160               2100 
              2240               1600               1340               2180 
              2240               1600               1580               2300 
              2240               1600               1700               2355 
              2240               1600               1840               2440 
              2240               1600               1974               2509 
              2240               1600               2140               2610 
              2240               1600               2277               2649 
              2240               1600               2478               2684 
              2240               1600               2632               2714 
              2240               1600               2780               2760 
              2240               1600               3060               2840 
              2240               1600               3220               2940 
              2240               1600               3337               2999 
              2240               1600               3469               3059 
              2240               1600               3747               3160 
              2240               1600               3940               3280 
              2240               1600               4240               3420 
              2240               1600               4420               3540 
              2240               1600               5044               3979 
              2240               1600               5206               4100 
              2240               1600               5429               4200 
              2240               1600               6091               4449 
              2240               1600               6973               4699 
              2240               1640                100               1599 
              2240               1640                318               1704 
              2240               1640                449               1774 
              2240               1640                580               1840 
              2240               1640                703               1894 
              2240               1640                960               2020 
              2240               1640               1218               2129 
              2240               1640               1320               2180 
              2240               1640               1540               2280 
              2240               1640               1700               2345 
              2240               1640               1980               2520 
              2240               1640               2160               2600 
              2240               1640               2480               2700 
              2240               1640               2626               2719 
              2240               1640               2780               2745 
              2240               1640               3060               2840 
              2240               1640               3240               2960 
              2240               1640               3460               3060 
              2240               1640               3740               3180 
              2240               1640               4260               3440 
              2240               1640               4601               3709 
              2240               1640               5018               4050 
              2240               1640               5100               4100 
              2240               1640               5400               4180 
              2240               1640               6160               4440 
              2240               1640               6968               4699 
              2240               1680                100               1599 
              2240               1680                300               1700 
              2240               1680                460               1780 
              2240               1680                600               1860 
              2240               1680                880               1980 
              2240               1680               1013               2040 
              2240               1680               1380               2200 
              2240               1680               1540               2280 
              2240               1680               1780               2380 
              2240               1680               1981               2504 
              2240               1680               2160               2620 
              2240               1680               2341               2659 
              2240               1680               2515               2695 
              2240               1680               2686               2740 
              2240               1680               2811               2774 
              2240               1680               3060               2840 
              2240               1680               3240               2960 
              2240               1680               3480               3080 
              2240               1680               3960               3300 
              2240               1680               4260               3460 
              2240               1680               4590               3765 
              2240               1680               5020               4120 
              2240               1680               5160               4180 
              2240               1680               5400               4260 
              2240               1680               5817               4380 
              2240               1680               6334               4524 
              2240               1680               6973               4694 
              2240               1720                100               1604 
              2240               1720                314               1704 
              2240               1720                520               1820 
              2240               1720                642               1874 
              2240               1720                760               1930 
              2240               1720                900               1985 
              2240               1720               1075               2049 
              2240               1720               1280               2150 
              2240               1720               1440               2240 
              2240               1720               1780               2385 
              2240               1720               1920               2465 
              2240               1720               2180               2620 
              2240               1720               2378               2659 
              2240               1720               2660               2720 
              2240               1720               2900               2800 
              2240               1720               3100               2860 
              2240               1720               3240               2960 
              2240               1720               3556               3119 
              2240               1720               3740               3200 
              2240               1720               4240               3440 
              2240               1720               4574               3769 
              2240               1720               5000               4060 
              2240               1720               5079               4114 
              2240               1720               5220               4145 
              2240               1720               5540               4260 
              2240               1720               6455               4539 
              2240               1720               6963               4694 
              2240               1760                 97               1599 
              2240               1760                260               1660 
              2240               1760                420               1760 
              2240               1760                700               1900 
              2240               1760                920               2000 
              2240               1760               1180               2095 
              2240               1760               1380               2180 
              2240               1760               1580               2280 
              2240               1760               1740               2360 
              2240               1760               1960               2480 
              2240               1760               2180               2620 
              2240               1760               2460               2684 
              2240               1760               2680               2740 
              2240               1760               2900               2800 
              2240               1760               3089               2854 
              2240               1760               3260               2980 
              2240               1760               3480               3080 
              2240               1760               3940               3260 
              2240               1760               4220               3420 
              2240               1760               4540               3720 
              2240               1760               4760               3940 
              2240               1760               5000               4120 
              2240               1760               5319               4194 
              2240               1760               5829               4349 
              2240               1760               6294               4489 
              2240               1760               6963               4699 
              2240               1800                103               1599 
              2240               1800                200               1640 
              2240               1800                340               1720 
              2240               1800                420               1760 
              2240               1800                620               1860 
              2240               1800                720               1920 
              2240               1800                900               2000 
              2240               1800               1220               2120 
              2240               1800               1420               2220 
              2240               1800               1560               2280 
              2240               1800               1680               2340 
              2240               1800               1900               2460 
              2240               1800               2180               2620 
              2240               1800               2400               2680 
              2240               1800               2540               2700 
              2240               1800               2720               2740 
              2240               1800               2900               2800 
              2240               1800               3126               2859 
              2240               1800               3280               2980 
              2240               1800               3500               3120 
              2240               1800               3934               3310 
              2240               1800               4220               3460 
              2240               1800               4535               3729 
              2240               1800               5032               4115 
              2240               1800               5340               4240 
              2240               1800               6152               4454 
              2240               1800               6973               4699 
              2240               1840                 97               1594 
              2240               1840                300               1680 
              2240               1840                520               1800 
              2240               1840                680               1880 
              2240               1840                795               1929 
              2240               1840               1040               2060 
              2240               1840               1220               2120 
              2240               1840               1380               2200 
              2240               1840               1600               2300 
              2240               1840               1795               2395 
              2240               1840               2040               2540 
              2240               1840               2200               2640 
              2240               1840               2346               2679 
              2240               1840               2620               2700 
              2240               1840               2756               2759 
              2240               1840               2920               2820 
              2240               1840               3131               2884 
              2240               1840               3280               2980 
              2240               1840               3500               3120 
              2240               1840               3720               3220 
              2240               1840               3900               3260 
              2240               1840               4200               3440 
              2240               1840               4540               3740 
              2240               1840               4956               4044 
              2240               1840               5080               4080 
              2240               1840               5340               4240 
              2240               1840               6340               4500 
              2240               1840               6971               4694 
              2240               1880                 97               1599 
              2240               1880                269               1669 
              2240               1880                420               1740 
              2240               1880                680               1880 
              2240               1880                906               1994 
              2240               1880               1020               2060 
              2240               1880               1240               2140 
              2240               1880               1380               2200 
              2240               1880               1560               2300 
              2240               1880               1740               2360 
              2240               1880               1889               2439 
              2240               1880               2040               2540 
              2240               1880               2200               2640 
              2240               1880               2540               2700 
              2240               1880               2900               2800 
              2240               1880               3187               2899 
              2240               1880               3300               3000 
              2240               1880               3480               3080 
              2240               1880               3680               3180 
              2240               1880               4180               3400 
              2240               1880               4500               3700 
              2240               1880               4933               4009 
              2240               1880               5060               4080 
              2240               1880               5318               4229 
              2240               1880               5878               4385 
              2240               1880               6976               4694 
              2240               1920                100               1604 
              2240               1920                288               1689 
              2240               1920                460               1780 
              2240               1920                680               1880 
              2240               1920                860               1980 
              2240               1920               1140               2100 
              2240               1920               1360               2195 
              2240               1920               1540               2260 
              2240               1920               1760               2370 
              2240               1920               1880               2455 
              2240               1920               2022               2534 
              2240               1920               2202               2665 
              2240               1920               2540               2720 
              2240               1920               2748               2764 
              2240               1920               2880               2800 
              2240               1920               3115               2864 
              2240               1920               3300               2980 
              2240               1920               3480               3100 
              2240               1920               3680               3219 
              2240               1920               4180               3440 
              2240               1920               4520               3760 
              2240               1920               4680               3880 
              2240               1920               4915               4019 
              2240               1920               5040               4080 
              2240               1920               5297               4230 
              2240               1920               5821               4379 
              2240               1920               6269               4504 
              2240               1920               6973               4694 
              2240               1960                100               1604 
              2240               1960                322               1699 
              2240               1960                499               1784 
              2240               1960                680               1865 
              2240               1960                821               1949 
              2240               1960                990               2024 
              2240               1960               1100               2060 
              2240               1960               1320               2180 
              2240               1960               1500               2260 
              2240               1960               1760               2380 
              2240               1960               1944               2479 
              2240               1960               2220               2660 
              2240               1960               2550               2714 
              2240               1960               2700               2760 
              2240               1960               2860               2800 
              2240               1960               3110               2864 
              2240               1960               3300               3000 
              2240               1960               3500               3120 
              2240               1960               3900               3280 
              2240               1960               4140               3400 
              2240               1960               4267               3474 
              2240               1960               4480               3660 
              2240               1960               4660               3884 
              2240               1960               4904               4029 
              2240               1960               5020               4080 
              2240               1960               5280               4240 
              2240               1960               5716               4344 
              2240               1960               6080               4440 
              2240               1960               6973               4694 
              2240               2000                 98               1609 
              2240               2000                380               1720 
              2240               2000                520               1780 
              2240               2000                700               1880 
              2240               2000                880               1980 
              2240               2000               1200               2110 
              2240               2000               1400               2220 
              2240               2000               1580               2300 
              2240               2000               1880               2440 
              2240               2000               2060               2560 
              2240               2000               2225               2675 
              2240               2000               2560               2720 
              2240               2000               2720               2780 
              2240               2000               2880               2840 
              2240               2000               3137               2884 
              2240               2000               3306               3010 
              2240               2000               3500               3120 
              2240               2000               3740               3220 
              2240               2000               4140               3440 
              2240               2000               4294               3524 
              2240               2000               4468               3689 
              2240               2000               4980               4140 
              2240               2000               5260               4260 
              2240               2000               6058               4569 
              2240               2000               6587               4695 
              2240               2000               6979               4699 
              2240               2040                101               1604 
              2240               2040                340               1700 
              2240               2040                540               1825 
              2240               2040                698               1899 
              2240               2040                854               1975 
              2240               2040               1019               2034 
              2240               2040               1200               2120 
              2240               2040               1400               2220 
              2240               2040               1580               2300 
              2240               2040               1740               2380 
              2240               2040               2040               2540 
              2240               2040               2137               2619 
              2240               2040               2242               2665 
              2240               2040               2362               2704 
              2240               2040               2580               2740 
              2240               2040               2720               2780 
              2240               2040               2880               2820 
              2240               2040               2969               2844 
              2240               2040               3215               2924 
              2240               2040               3320               3000 
              2240               2040               3514               3129 
              2240               2040               3740               3240 
              2240               2040               3876               3289 
              2240               2040               4137               3465 
              2240               2040               4298               3569 
              2240               2040               4465               3770 
              2240               2040               5000               4100 
              2240               2040               5240               4300 
              2240               2040               5886               4454 
              2240               2040               6641               4619 
              2240               2040               6976               4704 
              2240               2080                104               1609 
              2240               2080                320               1700 
              2240               2080                540               1830 
              2240               2080                700               1880 
              2240               2080                860               1980 
              2240               2080               1160               2120 
              2240               2080               1460               2240 
              2240               2080               1600               2320 
              2240               2080               1820               2420 
              2240               2080               1940               2500 
              2240               2080               2260               2680 
              2240               2080               2580               2740 
              2240               2080               2720               2780 
              2240               2080               2880               2840 
              2240               2080               3140               2889 
              2240               2080               3320               3000 
              2240               2080               3506               3129 
              2240               2080               3742               3254 
              2240               2080               4120               3420 
              2240               2080               4440               3680 
              2240               2080               4940               4100 
              2240               2080               5240               4220 
              2240               2080               5437               4279 
              2240               2080               6162               4484 
              2240               2080               6981               4709 
              2240               2120                104               1604 
              2240               2120                262               1689 
              2240               2120                380               1760 
              2240               2120                540               1840 
              2240               2120                708               1904 
              2240               2120                840               1960 
              2240               2120               1067               2074 
              2240               2120               1200               2120 
              2240               2120               1460               2245 
              2240               2120               1640               2320 
              2240               2120               1800               2405 
              2240               2120               2040               2540 
              2240               2120               2240               2700 
              2240               2120               2580               2740 
              2240               2120               2749               2789 
              2240               2120               2900               2840 
              2240               2120               3220               2920 
              2240               2120               3360               3020 
              2240               2120               3580               3200 
              2240               2120               4120               3400 
              2240               2120               4420               3700 
              2240               2120               4857               4049 
              2240               2120               4980               4100 
              2240               2120               5317               4209 
              2240               2120               5820               4380 
              2240               2120               6349               4530 
              2240               2120               6987               4709 
              2240               2160                104               1604 
              2240               2160                312               1715 
              2240               2160                455               1795 
              2240               2160                540               1840 
              2240               2160                680               1900 
              2240               2160                880               2000 
              2240               2160               1003               2044 
              2240               2160               1067               2075 
              2240               2160               1200               2140 
              2240               2160               1440               2240 
              2240               2160               1677               2339 
              2240               2160               1840               2420 
              2240               2160               2060               2560 
              2240               2160               2260               2710 
              2240               2160               2580               2740 
              2240               2160               2740               2800 
              2240               2160               2900               2840 
              2240               2160               3119               2869 
              2240               2160               3220               2920 
              2240               2160               3322               2994 
              2240               2160               3520               3140 
              2240               2160               3675               3204 
              2240               2160               3900               3260 
              2240               2160               4080               3380 
              2240               2160               4223               3529 
              2240               2160               4394               3694 
              2240               2160               4615               3975 
              2240               2160               4937               4100 
              2240               2160               5200               4200 
              2240               2160               5740               4364 
              2240               2160               6168               4485 
              2240               2160               6981               4704 
              2240               2200                107               1599 
              2240               2200                331               1724 
              2240               2200                560               1840 
              2240               2200                720               1920 
              2240               2200                960               2020 
              2240               2200               1107               2075 
              2240               2200               1205               2135 
              2240               2200               1480               2260 
              2240               2200               1615               2314 
              2240               2200               1840               2440 
              2240               2200               2040               2560 
              2240               2200               2280               2700 
              2240               2200               2600               2760 
              2240               2200               2739               2784 
              2240               2200               2920               2860 
              2240               2200               3108               2894 
              2240               2200               3240               2940 
              2240               2200               3377               3039 
              2240               2200               3520               3160 
              2240               2200               4080               3400 
              2240               2200               4304               3589 
              2240               2200               4600               3900 
              2240               2200               4900               4100 
              2240               2200               5180               4180 
              2240               2200               5280               4200 
              2240               2200               5831               4384 
              2240               2200               6981               4709 
              2240               2240                104               1599 
              2240               2240                318               1709 
              2240               2240                560               1840 
              2240               2240                820               1980 
              2240               2240               1013               2055 
              2240               2240               1140               2100 
              2240               2240               1420               2240 
              2240               2240               1620               2320 
              2240               2240               1780               2380 
              2240               2240               2040               2560 
              2240               2240               2260               2700 
              2240               2240               2560               2760 
              2240               2240               2811               2819 
              2240               2240               2980               2880 
              2240               2240               3120               2905 
              2240               2240               3240               2940 
              2240               2240               3380               3040 
              2240               2240               3520               3140 
              2240               2240               4060               3420 
              2240               2240               4380               3760 
              2240               2240               4920               4100 
              2240               2240               5160               4220 
              2240               2240               5460               4340 
              2240               2240               5989               4580 
              2240               2240               6272               4609 
              2240               2240               6984               4699 
              2240               2280                101               1599 
