line,trace,time,velocity
250,1900,121,1850
250,1900,257,2050
250,1900,405,2240
250,1900,1064,3420
250,1900,1432,3880
250,1900,1907,4250
250,1900,2640,4720
250,1900,2860,4840
250,1900,2980,4860
250,1900,3601,5140
250,1900,4368,5390
250,1900,5246,5580
250,1900,6781,5900
250,1900,7932,6150
250,1950,84,1900
250,1950,378,2180
250,1950,762,2850
250,1950,1026,3360
250,1950,1520,3940
250,1950,1711,4120
250,1950,2198,4420
250,1950,2625,4630
250,1950,2963,4770
250,1950,3360,4920
250,1950,3638,5040
250,1950,4231,5280
250,1950,5303,5560
250,1950,6464,5780
250,1950,7941,6100
250,2000,116,1950
250,2000,277,2150
250,2000,666,2720
250,2000,995,3220
250,2000,1280,3700
250,2000,1728,4110
250,2000,2242,4400
250,2000,2879,4690
250,2000,3257,4860
250,2000,3748,5070
250,2000,4459,5270
250,2000,5347,5390
250,2000,6571,5610
250,2000,7247,5850
250,2000,7922,5880
250,2100,31,1850
250,2100,306,2200
250,2100,455,2530
250,2100,620,2730
250,2100,995,3250
250,2100,1460,3690
250,2100,1652,3830
250,2100,1760,3900
250,2100,2200,4100
250,2100,2487,4240
250,2100,2767,4320
250,2100,3080,4360
250,2100,3882,4560
250,2100,4526,4830
250,2100,5497,5200
250,2100,6793,5450
250,2100,7939,5590
250,2150,34,1910
250,2150,191,2150
250,2150,469,2550
250,2150,780,3020
250,2150,1217,3500
250,2150,1653,3760
250,2150,2213,3980
250,2150,2695,4110
250,2150,2840,4140
250,2150,3000,4220
250,2150,3650,4530
250,2150,3883,4610
250,2150,4373,4650
250,2150,5286,4980
250,2150,6876,5390
250,2150,7932,5630
250,2200,37,2200
250,2200,331,2610
250,2200,519,2820
250,2200,980,3230
250,2200,1360,3520
250,2200,1737,3790
250,2200,2140,3960
250,2200,2331,4000
250,2200,2600,4080
250,2200,2756,4120
250,2200,2940,4160
250,2200,3256,4260
250,2200,3804,4460
250,2200,4548,4640
250,2200,5301,4870
250,2200,6455,5220
250,2200,6880,5320
250,2200,7950,5610
250,2250,34,2140
250,2250,300,2480
250,2250,561,2930
250,2250,725,3180
250,2250,1183,3500
250,2250,1532,3700
250,2250,2119,3970
250,2250,2320,4040
250,2250,2540,4060
250,2250,2700,4120
250,2250,2860,4160
250,2250,3340,4300
250,2250,3800,4400
250,2250,4100,4500
250,2250,4717,4670
250,2250,5405,4880
250,2250,6458,5150
250,2250,7938,5540
250,2300,43,2170
250,2300,220,2480
250,2300,467,2860
250,2300,764,3210
250,2300,960,3380
250,2300,1115,3480
250,2300,1480,3620
250,2300,1700,3720
250,2300,2100,3980
250,2300,2280,4040
250,2300,2500,4100
250,2300,2660,4200
250,2300,2840,4270
250,2300,3700,4420
250,2300,4020,4540
250,2300,4420,4680
250,2300,5140,4860
250,2300,5543,4910
250,2300,6081,4970
250,2300,6709,5140
250,2300,7953,5450
250,2350,43,2100
250,2350,276,2430
250,2350,540,3020
250,2350,920,3420
250,2350,1092,3560
250,2350,1256,3610
250,2350,1518,3720
250,2350,1810,3890
250,2350,2001,3970
250,2350,2160,4000
250,2350,2272,4030
250,2350,2480,4080
250,2350,2620,4160
250,2350,2800,4180
250,2350,3060,4240
250,2350,3700,4500
250,2350,3857,4537
250,2350,4260,4620
250,2350,4899,4790
250,2350,5328,4880
250,2350,6129,5090
250,2350,7110,5250
250,2350,7958,5440
250,2450,34,2200
250,2450,321,2660
250,2450,600,3060
250,2450,955,3420
250,2450,1169,3470
250,2450,1340,3520
250,2450,1500,3600
250,2450,1669,3740
250,2450,2060,3960
250,2450,2260,3980
250,2450,2484,4010
250,2450,2628,4090
250,2450,2780,4160
250,2450,3080,4260
250,2450,3321,4340
250,2450,3680,4460
250,2450,4042,4600
250,2450,4560,4660
250,2450,5050,4820
250,2450,5690,4990
250,2450,6495,5200
250,2450,7453,5400
250,2450,7947,5530
250,2500,49,2160
250,2500,128,2290
250,2500,224,2410
250,2500,460,2800
250,2500,654,3070
250,2500,1117,3510
250,2500,1403,3610
250,2500,1704,3800
250,2500,2086,3960
250,2500,2280,4000
250,2500,2500,4040
250,2500,2640,4100
250,2500,2780,4130
250,2500,3100,4260
250,2500,3704,4430
250,2500,3900,4520
250,2500,4148,4620
250,2500,4524,4680
250,2500,5093,4870
250,2500,5742,5030
250,2500,6689,5220
250,2500,7941,5530
250,2550,46,2120
250,2550,242,2410
250,2550,488,2820
250,2550,1064,3440
250,2550,1435,3600
250,2550,1714,3800
250,2550,2120,3980
250,2550,2260,4020
250,2550,2520,4020
250,2550,2680,4120
250,2550,2820,4120
250,2550,3120,4220
250,2550,3780,4390
250,2550,4107,4570
250,2550,4640,4760
250,2550,5595,5030
250,2550,6726,5220
250,2550,7892,5500
250,2600,28,2180
250,2600,340,2640
250,2600,503,2780
250,2600,720,3120
250,2600,1080,3340
250,2600,1492,3600
250,2600,1780,3780
250,2600,1980,3880
250,2600,2160,3940
250,2600,2300,4000
250,2600,2560,4020
250,2600,2720,4060
250,2600,2840,4140
250,2600,3140,4180
250,2600,3820,4280
250,2600,4084,4470
250,2600,4508,4490
250,2600,5324,4790
250,2600,6386,5120
250,2600,7034,5220
250,2600,7896,5420
250,2650,31,2180
250,2650,427,2780
250,2650,686,3060
250,2650,900,3220
250,2650,1238,3470
250,2650,1495,3580
250,2650,1812,3770
250,2650,2060,3860
250,2650,2220,3940
250,2650,2360,3940
250,2650,2600,4000
250,2650,2760,4060
250,2650,2920,4060
250,2650,3420,4160
250,2650,3820,4140
250,2650,4040,4340
250,2650,4420,4540
250,2650,5117,4700
250,2650,6205,4930
250,2650,7953,5330
250,2750,112,1990
250,2750,406,2390
250,2750,543,2580
250,2750,842,2940
250,2750,1280,3320
250,2750,1420,3400
250,2750,1631,3590
250,2750,1780,3650
250,2750,2040,3800
250,2750,2220,3860
250,2750,2360,3880
250,2750,2460,3940
250,2750,2720,4000
250,2750,2980,4060
250,2750,3312,4060
250,2750,3512,4190
250,2750,3940,4220
250,2750,4282,4460
250,2750,4678,4510
250,2750,5719,4830
250,2750,6273,5000
250,2750,7207,5240
250,2750,7919,5370
250,2800,126,1860
250,2800,274,2030
250,2800,500,2340
250,2800,642,2510
250,2800,860,2820
250,2800,1180,3160
250,2800,1520,3410
250,2800,1797,3630
250,2800,1860,3560
250,2800,2420,3860
250,2800,2780,4000
250,2800,2940,4040
250,2800,3207,4170
250,2800,4008,4270
250,2800,4314,4290
250,2800,4795,4480
250,2800,5478,4700
250,2800,6989,5150
250,2800,7910,5270
250,2850,89,1790
250,2850,184,1870
250,2850,420,2120
250,2850,600,2260
250,2850,720,2460
250,2850,840,2720
250,2850,1260,3180
250,2850,1473,3350
250,2850,1700,3500
250,2850,1927,3580
250,2850,2460,3840
250,2850,2862,3990
250,2850,3000,4040
250,2850,3641,4140
250,2850,4108,4270
250,2850,4728,4560
250,2850,5688,4800
250,2850,6387,5060
250,2850,6961,5180
250,2850,7924,5360
250,2950,58,1620
250,2950,340,1940
250,2950,449,2070
250,2950,660,2280
250,2950,860,2540
250,2950,1040,2860
250,2950,1100,2900
250,2950,1220,2980
250,2950,1640,3380
250,2950,2194,3640
250,2950,2600,3930
250,2950,3151,4150
250,2950,3529,4250
250,2950,4129,4440
250,2950,4780,4640
250,2950,5442,4930
250,2950,6668,5350
250,2950,7924,5650
250,3000,155,1640
