line,trace,time,velocity
220,1700,6357,5630
220,1700,7153,5790
220,1700,7944,5990
220,1800,22,2370
220,1800,260,2640
220,1800,416,2840
220,1800,649,3070
220,1800,912,3260
220,1800,1207,3590
220,1800,1487,3820
220,1800,2028,4200
220,1800,2336,4330
220,1800,2560,4400
220,1800,2808,4570
220,1800,3280,4760
220,1800,4100,5100
220,1800,4780,5340
220,1800,6143,5610
220,1800,7416,5810
220,1800,7950,6030
220,1950,53,2240
220,1950,367,2590
220,1950,489,2790
220,1950,823,3330
220,1950,1116,3680
220,1950,1540,4040
220,1950,2140,4380
220,1950,2440,4520
220,1950,2698,4660
220,1950,3220,4980
220,1950,3848,5160
220,1950,5020,5480
220,1950,6028,5640
220,1950,6885,5790
220,1950,7944,6020
220,2050,28,2060
220,2050,220,2340
220,2050,360,2460
220,2050,502,2640
220,2050,774,2990
220,2050,916,3260
220,2050,1177,3620
220,2050,1711,4010
220,2050,2247,4200
220,2050,2800,4360
220,2050,3298,4490
220,2050,3843,4690
220,2050,5060,5040
220,2050,5900,5280
220,2050,6937,5410
220,2050,7932,5640
220,2100,68,1890
220,2100,243,2150
220,2100,394,2450
220,2100,720,2960
220,2100,960,3260
220,2100,1167,3480
220,2100,1425,3730
220,2100,1908,3930
220,2100,2281,4090
220,2100,2570,4170
220,2100,2740,4160
220,2100,2940,4300
220,2100,3071,4300
220,2100,3575,4420
220,2100,3820,4500
220,2100,3960,4560
220,2100,4364,4750
220,2100,4860,4940
220,2100,5468,5120
220,2100,6189,5230
220,2100,6997,5380
220,2100,7938,5550
220,2150,39,1850
220,2150,159,2010
220,2150,343,2290
220,2150,490,2570
220,2150,900,3110
220,2150,1081,3410
220,2150,1340,3600
220,2150,1601,3750
220,2150,1869,3850
220,2150,2104,3960
220,2150,2220,4020
220,2150,2376,4080
220,2150,2668,4120
220,2150,2820,4180
220,2150,3086,4260
220,2150,3840,4500
220,2150,4360,4690
220,2150,5194,4930
220,2150,6057,5140
220,2150,7163,5370
220,2150,7955,5510
220,2250,41,1990
220,2250,219,2350
220,2250,365,2660
220,2250,638,3120
220,2250,948,3430
220,2250,1200,3600
220,2250,1416,3580
220,2250,1620,3620
220,2250,1720,3660
220,2250,2107,3900
220,2250,2360,3940
220,2250,2591,3990
220,2250,2780,4100
220,2250,2928,4110
220,2250,3000,4140
220,2250,3204,4210
220,2250,3740,4320
220,2250,3860,4340
220,2250,4040,4520
220,2250,4365,4550
220,2250,4591,4610
220,2250,5172,4770
220,2250,5973,4960
220,2250,6807,5150
220,2250,7345,5280
220,2250,7953,5450
220,2300,49,1860
220,2300,180,2120
220,2300,304,2360
220,2300,411,2560
220,2300,536,2760
220,2300,779,3080
220,2300,1035,3380
220,2300,1180,3510
220,2300,1320,3530
220,2300,1583,3630
220,2300,1725,3670
220,2300,2080,3890
220,2300,2237,3920
220,2300,2360,3950
220,2300,2560,3980
220,2300,2740,4140
220,2300,2912,4190
220,2300,3217,4200
220,2300,3740,4480
220,2300,4480,4720
220,2300,5040,4880
220,2300,5572,5020
220,2300,6668,5180
220,2300,7947,5400
220,2350,37,2150
220,2350,240,2480
220,2350,494,2890
220,2350,620,3060
220,2350,822,3220
220,2350,1034,3360
220,2350,1226,3460
220,2350,1400,3520
220,2350,1540,3580
220,2350,1711,3650
220,2350,1980,3800
220,2350,2080,3900
220,2350,2340,3960
220,2350,2725,4100
220,2350,2880,4200
220,2350,3260,4260
220,2350,3580,4380
220,2350,3720,4480
220,2350,3960,4540
220,2350,4160,4640
220,2350,4440,4740
220,2350,5660,5100
220,2350,6146,5090
220,2350,6971,5190
220,2350,7944,5400
220,2400,24,2270
220,2400,148,2420
220,2400,285,2630
220,2400,560,3060
220,2400,700,3180
220,2400,900,3320
220,2400,1170,3430
220,2400,1420,3540
220,2400,1560,3620
220,2400,1736,3760
220,2400,2136,3910
220,2400,2240,3920
220,2400,2363,3980
220,2400,2724,4140
220,2400,2880,4140
220,2400,2980,4220
220,2400,3160,4240
220,2400,3380,4280
220,2400,3780,4520
220,2400,4020,4580
220,2400,4500,4720
220,2400,5234,4890
220,2400,6312,5190
220,2400,6607,5210
220,2400,7093,5280
220,2400,7944,5480
220,2500,43,2270
220,2500,267,2480
220,2500,391,2640
220,2500,480,2740
220,2500,808,3120
220,2500,1160,3400
220,2500,1400,3500
220,2500,1520,3540
220,2500,1731,3670
220,2500,1960,3860
220,2500,2160,3960
220,2500,2400,4040
220,2500,2680,4040
220,2500,2740,4080
220,2500,2920,4080
220,2500,3200,4180
220,2500,3820,4380
220,2500,4580,4680
220,2500,5352,4900
220,2500,5695,4990
220,2500,6424,5210
220,2500,6637,5280
220,2500,7325,5400
220,2500,7950,5500
220,2550,28,2270
220,2550,200,2500
220,2550,428,2770
220,2550,760,3060
220,2550,952,3190
220,2550,1261,3390
220,2550,1540,3560
220,2550,1680,3600
220,2550,1860,3740
220,2550,2240,3980
220,2550,2380,4020
220,2550,2620,4060
220,2550,2851,4120
220,2550,3200,4200
220,2550,3820,4260
220,2550,4100,4400
220,2550,4565,4560
220,2550,5000,4860
220,2550,5536,4970
220,2550,6189,5170
220,2550,6616,5220
220,2550,7264,5310
220,2550,7944,5420
220,2600,17,2150
220,2600,207,2380
220,2600,443,2610
220,2600,787,3010
220,2600,1208,3420
220,2600,1360,3500
220,2600,1600,3580
220,2600,1876,3740
220,2600,2277,3920
220,2600,2420,3960
220,2600,2680,4000
220,2600,2820,4080
220,2600,3100,4200
220,2600,3260,4260
220,2600,3860,4340
220,2600,4120,4360
220,2600,4480,4480
220,2600,5040,4600
220,2600,5747,4940
220,2600,6680,5080
220,2600,7407,5260
220,2600,7932,5350
220,2700,17,2010
220,2700,180,2220
220,2700,468,2480
220,2700,759,2820
220,2700,1020,3200
220,2700,1252,3420
220,2700,1624,3640
220,2700,2040,3760
220,2700,2397,3920
220,2700,2780,3980
220,2700,2940,4060
220,2700,3160,4140
220,2700,3380,4120
220,2700,3620,4180
220,2700,3971,4270
220,2700,4383,4360
220,2700,4767,4450
220,2700,5620,4640
220,2700,5872,4740
220,2700,6821,5020
220,2700,7932,5270
220,2750,34,1910
220,2750,213,2060
220,2750,460,2320
220,2750,880,2860
220,2750,1314,3290
220,2750,1636,3470
220,2750,1820,3560
220,2750,1933,3630
220,2750,2460,3880
220,2750,2600,3940
220,2750,2840,4000
220,2750,2980,4040
220,2750,3160,4080
220,2750,3440,4260
220,2750,4087,4340
220,2750,4400,4340
220,2750,4720,4400
220,2750,5013,4510
220,2750,5311,4600
220,2750,6325,4870
220,2750,6960,5000
220,2750,7941,5230
220,2850,37,1710
220,2850,360,2020
220,2850,708,2370
220,2850,936,2720
220,2850,1200,3000
220,2850,1839,3470
220,2850,2568,3850
220,2850,3006,4000
220,2850,3829,4270
220,2850,4484,4490
220,2850,4880,4550
220,2850,5719,4770
220,2850,6605,4950
220,2850,7243,5040
220,2850,7950,5180
220,2950,51,1580
220,2950,457,1960
220,2950,715,2290
220,2950,860,2540
220,2950,940,2650
220,2950,1140,2920
220,2950,1289,3020
220,2950,2028,3590
220,2950,2440,3780
220,2950,2740,4060
220,2950,3506,4210
220,2950,4094,4400
220,2950,4686,4600
220,2950,5592,4830
220,2950,6839,5090
220,2950,7932,5290
250,800,69,1920
250,800,319,2290
250,800,591,2710
250,800,981,3150
250,800,1178,3400
250,800,1500,3700
250,800,1780,3820
250,800,2520,4120
250,800,3163,4420
250,800,3640,4520
250,800,4420,4720
250,800,5025,4890
250,800,5355,5010
250,800,6380,5380
250,800,7843,5780
250,800,7932,5780
250,850,60,1900
250,850,230,2140
250,850,398,2410
250,850,531,2600
250,850,740,2870
250,850,978,3150
250,850,1185,3450
250,850,1411,3650
250,850,1664,3840
250,850,2034,3960
250,850,2500,4120
250,850,2790,4300
250,850,3122,4470
250,850,4089,4690
250,850,4940,4920
250,850,5754,5250
250,850,6186,5370
250,850,6899,5580
250,850,7947,5820
250,900,60,1790
250,900,392,2320
250,900,900,3120
250,900,1140,3420
250,900,1240,3520
250,900,1402,3670
250,900,1811,3870
250,900,2380,4160
250,900,3070,4480
250,900,3600,4600
250,900,4220,4760
250,900,5102,5070
250,900,5895,5300
250,900,7094,5600
250,900,7950,5810
250,950,40,1770
250,950,240,2110
250,950,500,2540
250,950,744,3010
250,950,956,3300
250,950,1216,3610
250,950,1400,3780
250,950,1680,4060
250,950,2320,4260
250,950,2628,4330
250,950,3148,4540
250,950,4077,4810
250,950,4937,5090
250,950,5970,5380
250,950,6940,5590
250,950,7927,5810
250,1000,34,1790
250,1000,268,2120
250,1000,480,2600
250,1000,807,3170
250,1000,1023,3510
250,1000,1167,3670
250,1000,1296,3770
250,1000,1496,3910
250,1000,1846,4130
250,1000,2280,4300
250,1000,2709,4460
250,1000,3304,4670
250,1000,4040,4890
250,1000,4456,5020
250,1000,5009,5190
250,1000,6337,5510
250,1000,7214,5640
250,1000,7929,5740
250,1050,51,1800
250,1050,226,2150
250,1050,390,2610
250,1050,743,3210
250,1050,1046,3580
250,1050,1196,3780
250,1050,1580,4000
250,1050,1740,4020
250,1050,1900,4120
250,1050,2240,4320
250,1050,3096,4580
250,1050,3471,4740
250,1050,4048,4930
250,1050,5012,5270
250,1050,6922,5700
250,1050,7422,5800
250,1050,7927,5920
250,1100,46,1820
250,1100,239,2150
250,1100,388,2470
250,1100,634,2990
250,1100,856,3290
250,1100,940,3420
250,1100,1353,3880
250,1100,2157,4450
250,1100,2594,4540
250,1100,3237,4690
250,1100,3636,4780
250,1100,4139,4930
250,1100,4845,5200
250,1100,5950,5540
250,1100,6801,5820
250,1100,7932,6050
250,1150,77,1900
250,1150,204,2160
250,1150,424,2580
250,1150,614,2970
250,1150,943,3490
250,1150,1140,3780
250,1150,1507,4130
250,1150,1816,4380
250,1150,2111,4540
250,1150,2291,4610
250,1150,2580,4650
250,1150,3280,4760
250,1150,3582,4920
250,1150,3913,5090
250,1150,4523,5310
250,1150,5260,5580
250,1150,6313,5880
250,1150,6997,5960
250,1150,7941,6170
250,1250,69,1960
250,1250,274,2290
250,1250,423,2610
250,1250,743,3310
250,1250,1073,3770
250,1250,1512,4260
250,1250,1968,4610
250,1250,2472,4600
250,1250,2743,4530
250,1250,2934,4600
250,1250,3280,4660
250,1250,3480,4800
250,1250,3724,4950
250,1250,4157,5170
250,1250,4396,5300
250,1250,5295,5540
250,1250,6097,5820
250,1250,7320,6100
250,1250,7938,6180
250,1350,57,1990
250,1350,288,2390
250,1350,585,2930
250,1350,874,3310
250,1350,1360,3920
250,1350,1611,4210
250,1350,1964,4350
250,1350,2108,4380
250,1350,2380,4440
250,1350,2700,4460
250,1350,2920,4580
250,1350,3607,4760
250,1350,5100,5320
250,1350,5376,5450
250,1350,6290,5680
250,1350,7280,5900
250,1350,7950,6030
250,1400,37,1920
250,1400,317,2420
250,1400,513,2770
250,1400,715,3070
250,1400,903,3350
250,1400,1260,3840
250,1400,1468,4170
250,1400,1720,4300
250,1400,2361,4370
250,1400,2640,4420
250,1400,2767,4460
250,1400,3599,4700
250,1400,4472,4930
250,1400,5374,5240
250,1400,6483,5430
250,1400,7650,5650
250,1500,66,2040
250,1500,230,2330
250,1500,623,2960
250,1500,839,3270
250,1500,1185,3660
250,1500,1440,3900
250,1500,1727,4140
250,1500,2025,4280
250,1500,2219,4410
250,1500,2760,4660
250,1500,3134,4850
250,1500,3682,5050
250,1500,4640,5170
250,1500,5714,5370
250,1500,6839,5570
250,1500,7938,5780
250,1600,40,2080
250,1600,320,2450
250,1600,480,2620
250,1600,920,3200
250,1600,1569,3860
250,1600,2103,4320
250,1600,3053,4730
250,1600,3298,4780
250,1600,3682,4900
250,1600,4134,5090
250,1600,4771,5280
250,1600,5940,5520
250,1600,7202,5700
250,1600,7938,5840
250,1650,37,2130
250,1650,320,2460
250,1650,600,2780
250,1650,909,3170
250,1650,1188,3440
250,1650,1601,3810
250,1650,1883,4010
250,1650,2280,4200
250,1650,3080,4620
250,1650,3640,4870
250,1650,4842,5290
250,1650,5722,5480
250,1650,6752,5650
250,1650,7941,5900
250,1700,31,2170
250,1700,326,2500
250,1700,608,2860
250,1700,1015,3270
250,1700,1292,3520
250,1700,1660,3820
250,1700,2031,4040
250,1700,2637,4310
250,1700,3202,4570
250,1700,3777,4850
250,1700,4380,5090
250,1700,4951,5260
250,1700,5843,5460
250,1700,7947,5920
250,1750,31,2180
250,1750,253,2480
250,1750,528,2790
250,1750,784,3080
250,1750,1174,3460
250,1750,1405,3620
250,1750,1743,3900
250,1750,2196,4140
250,1750,2874,4460
250,1750,3514,4780
250,1750,4169,5030
250,1750,4974,5280
250,1750,5751,5410
250,1750,6560,5620
250,1750,7295,5780
250,1750,7938,5920
250,1800,34,2250
250,1800,239,2530
250,1800,406,2710
250,1800,623,2940
250,1800,943,3300
250,1800,1560,3840
250,1800,2144,4310
250,1800,2440,4480
250,1800,2661,4570
250,1800,3341,4850
250,1800,4220,5020
250,1800,4922,5240
250,1800,5676,5410
250,1800,6362,5590
250,1800,7203,5750
250,1800,7945,5940
250,1900,28,2360
250,1900,202,2560
250,1900,490,2900
250,1900,1001,3460
250,1900,1420,3900
250,1900,1907,4250
250,1900,2640,4720
250,1900,2860,4840
250,1900,2980,4860
250,1900,3601,5140
250,1900,4368,5390
250,1900,5246,5580
250,1900,6781,5900
250,1900,7932,6150
250,1950,17,2260
250,1950,277,2580
250,1950,707,3180
250,1950,1026,3500
250,1950,1520,3940
250,1950,1711,4120
250,1950,2198,4420
250,1950,2625,4630
250,1950,2963,4770
250,1950,3360,4920
250,1950,3638,5040
250,1950,4231,5280
250,1950,5303,5560
250,1950,6464,5780
250,1950,7941,6100
250,2050,28,1890
250,2050,160,2040
250,2050,540,2600
250,2050,751,2910
250,2050,988,3300
250,2050,1253,3620
250,2050,1682,3960
250,2050,2353,4320
250,2050,2793,4390
250,2050,3372,4570
250,2050,3892,4730
250,2050,4788,4980
250,2050,5303,5170
250,2050,6246,5430
250,2050,7401,5690
250,2050,7935,5810
250,2100,31,1850
250,2100,260,2060
250,2100,460,2420
250,2100,620,2730
250,2100,995,3250
250,2100,1460,3690
250,2100,2200,4100
250,2100,2487,4240
250,2100,2767,4320
250,2100,3080,4360
250,2100,3882,4560
250,2100,4526,4830
250,2100,5497,5200
250,2100,6793,5450
250,2100,7939,5590
250,2200,37,2200
250,2200,331,2610
250,2200,519,2820
250,2200,980,3230
250,2200,1360,3520
250,2200,1737,3790
250,2200,2140,3960
250,2200,2331,4000
250,2200,2600,4080
250,2200,2756,4120
250,2200,2940,4160
250,2200,3256,4260
250,2200,3804,4460
250,2200,4548,4640
250,2200,5301,4870
250,2200,6455,5220
250,2200,6880,5320
250,2200,7950,5610
250,2250,34,2140
250,2250,300,2480
250,2250,561,2930
250,2250,725,3180
250,2250,1183,3500
250,2250,1532,3700
250,2250,2119,3970
250,2250,2320,4040
250,2250,2540,4060
250,2250,2700,4120
250,2250,2860,4160
250,2250,3340,4300
250,2250,3800,4400
250,2250,4100,4500
250,2250,4717,4670
250,2250,5405,4880
250,2250,6458,5150
250,2250,7938,5540
250,2300,43,2170
250,2300,220,2480
250,2300,467,2860
250,2300,764,3210
250,2300,960,3380
250,2300,1115,3480
250,2300,1480,3620
250,2300,1700,3720
250,2300,2100,3980
250,2300,2280,4040
250,2300,2500,4100
250,2300,2660,4200
250,2300,2840,4270
250,2300,3700,4420
250,2300,4020,4540
250,2300,4420,4680
250,2300,5140,4860
250,2300,5543,4910
250,2300,6081,4970
250,2300,6709,5140
250,2300,7953,5450
250,2350,43,2100
250,2350,276,2430
250,2350,540,3020
250,2350,920,3420
250,2350,1092,3560
250,2350,1256,3610
250,2350,1518,3720
250,2350,1810,3890
250,2350,2001,3970
250,2350,2160,4000
250,2350,2272,4030
250,2350,2480,4080
250,2350,2620,4160
250,2350,2800,4180
250,2350,3060,4240
250,2350,3700,4500
250,2350,3857,4537
250,2350,4260,4620
250,2350,4899,4790
250,2350,5328,4880
250,2350,6129,5090
250,2350,7110,5250
250,2350,7958,5440
250,2400,31,2200
250,2400,244,2630
250,2400,360,2830
250,2400,595,3100
250,2400,1035,3460
250,2400,1240,3600
250,2400,1435,3670
250,2400,1657,3790
250,2400,1868,3890
250,2400,2035,3950
250,2400,2160,4000
250,2400,2253,3990
250,2400,2460,4040
250,2400,2640,4180
250,2400,2780,4220
250,2400,2900,4230
250,2400,3080,4240
250,2400,3500,4380
250,2400,3718,4500
250,2400,4000,4600
250,2400,4440,4780
250,2400,4801,4860
250,2400,5703,5080
250,2400,6144,5130
250,2400,6804,5220
250,2400,7953,5490
250,2500,49,2160
250,2500,128,2290
250,2500,224,2410
250,2500,460,2800
250,2500,654,3070
250,2500,1117,3510
250,2500,1403,3610
250,2500,1704,3800
250,2500,2086,3960
250,2500,2280,4000
250,2500,2500,4040
250,2500,2640,4100
250,2500,2780,4130
250,2500,3100,4260
250,2500,3704,4430
250,2500,3900,4520
250,2500,4148,4620
250,2500,4524,4680
250,2500,5093,4870
250,2500,5742,5030
250,2500,6689,5220
250,2500,7941,5530
250,2550,46,2120
250,2550,242,2410
250,2550,488,2820
250,2550,1064,3440
250,2550,1435,3600
250,2550,1714,3800
250,2550,2120,3980
250,2550,2260,4020
250,2550,2520,4020
250,2550,2680,4120
250,2550,2820,4120
250,2550,3120,4220
250,2550,3780,4390
250,2550,4107,4570
250,2550,4640,4760
250,2550,5595,5030
250,2550,6726,5220
250,2550,7892,5500
250,2600,28,2180
250,2600,340,2640
250,2600,503,2780
250,2600,720,3120
250,2600,1080,3340
250,2600,1492,3600
250,2600,1780,3780
250,2600,1980,3880
250,2600,2160,3940
250,2600,2300,4000
250,2600,2560,4020
250,2600,2720,4060
250,2600,2840,4140
250,2600,3140,4180
250,2600,3820,4280
250,2600,4084,4470
250,2600,4508,4490
250,2600,5324,4790
250,2600,6386,5120
250,2600,7034,5220
250,2600,7896,5420
250,2650,31,2180
250,2650,427,2780
250,2650,686,3060
250,2650,900,3220
250,2650,1238,3470
250,2650,1495,3580
250,2650,1812,3770
250,2650,2060,3860
250,2650,2220,3940
250,2650,2360,3940
250,2650,2600,4000
250,2650,2760,4060
250,2650,2920,4060
250,2650,3420,4160
250,2650,3820,4140
250,2650,4040,4340
250,2650,4420,4540
250,2650,5117,4700
250,2650,6205,4930
250,2650,7953,5330
250,2700,68,2050
250,2700,249,2270
250,2700,522,2660
250,2700,660,2800
250,2700,840,3040
250,2700,945,3190
250,2700,1171,3360
250,2700,1400,3520
250,2700,1500,3540
250,2700,1700,3600
250,2700,1900,3740
250,2700,2280,3900
250,2700,2420,3980
250,2700,2660,4000
250,2700,2820,4060
250,2700,2960,4060
250,2700,3060,4080
250,2700,3260,4080
250,2700,3880,4160
250,2700,4080,4280
250,2700,4200,4380
250,2700,4626,4440
250,2700,5379,4760
250,2700,6518,5040
250,2700,7285,5210
250,2700,7936,5380
250,2750,112,1990
250,2750,406,2390
250,2750,543,2580
250,2750,842,2940
250,2750,1280,3320
250,2750,1420,3400
250,2750,1631,3590
250,2750,1780,3650
250,2750,2040,3800
250,2750,2220,3860
250,2750,2360,3880
250,2750,2460,3940
250,2750,2720,4000
250,2750,2980,4060
250,2750,3312,4060
250,2750,3512,4190
250,2750,3940,4220
250,2750,4282,4460
250,2750,4678,4510
250,2750,5719,4830
250,2750,6273,5000
250,2750,7207,5240
250,2750,7919,5370
250,2800,126,1860
250,2800,274,2030
250,2800,500,2340
250,2800,642,2510
250,2800,860,2820
250,2800,1180,3160
250,2800,1520,3410
250,2800,1797,3630
250,2800,1860,3560
250,2800,2420,3860
250,2800,2780,4000
250,2800,2940,4040
250,2800,3207,4170
250,2800,4008,4270
250,2800,4314,4290
250,2800,4795,4480
250,2800,5478,4700
250,2800,6989,5150
250,2800,7910,5270
250,2850,89,1790
250,2850,184,1870
250,2850,420,2120
250,2850,600,2260
250,2850,720,2460
250,2850,840,2720
250,2850,1260,3180
250,2850,1473,3350
250,2850,1700,3500
250,2850,1927,3580
250,2850,2460,3840
250,2850,2862,3990
250,2850,3000,4040
250,2850,3641,4140
250,2850,4108,4270
250,2850,4728,4560
250,2850,5688,4800
250,2850,6387,5060
250,2850,6961,5180
250,2850,7924,5360
250,2900,112,1750
250,2900,406,2000
250,2900,647,2290
250,2900,760,2420
250,2900,1018,2840
250,2900,1340,3240
250,2900,1594,3440
250,2900,2440,3820
250,2900,3040,3980
250,2900,3431,4050
250,2900,4065,4300
250,2900,4715,4580
250,2900,5693,5040
250,2900,6700,5360
250,2900,7920,5640
250,2950,58,1620
250,2950,340,1940
250,2950,449,2070
250,2950,660,2280
250,2950,860,2540
250,2950,1040,2860
250,2950,1100,2900
250,2950,1220,2980
250,2950,1640,3380
250,2950,2194,3640
250,2950,2600,3930
250,2950,3151,4150
250,2950,3529,4250
250,2950,4129,4440
250,2950,4780,4640
250,2950,5442,4930
250,2950,6668,5350
250,2950,7924,5650
250,3000,155,1640
250,3000,260,1700
250,3000,400,1920
250,3000,654,2160
250,3000,805,2330
250,3000,1060,2700
250,3000,1240,2940
250,3000,1760,3340
250,3000,2069,3630
250,3000,2608,3940
250,3000,3004,4100
250,3000,3520,4280
250,3000,4011,4420
250,3000,4323,4510
250,3000,4998,4670
250,3000,6218,5150
250,3000,7064,5420
250,3000,7918,5630
250,3050,34,1980
250,3050,308,2460
250,3050,657,2870
250,3050,1067,3220
250,3050,1552,3500
250,3050,2222,3730
250,3050,3229,4050
250,3050,4019,4260
250,3050,4683,4600
250,3050,5552,4940
250,3050,6611,5280
250,3050,7935,5650
280,850,51,2040
280,850,337,2480
280,850,588,2790
280,850,900,3100
280,850,1080,3280
280,850,1220,3400
280,850,1451,3640
280,850,1929,3920
280,850,2237,4060
280,850,2464,4100
280,850,3393,4550
280,850,4028,4820
280,850,4732,5030
280,850,5578,5380
280,850,6143,5670
280,850,6859,5830
280,850,7941,6020
280,900,69,2040
